,city_code,Settlement_Council,econ_per_capita,vice_per_capita,property_per_capita,sex_per_capita,fraud_per_capita,body_per_capita,public_order_per_capita,traffic_per_capita,other_per_capita,license_per_capita,person_per_capita,security_per_capita,administrative_per_capita,last_city_type
731,0485,ג'וליס,0.025391656611764478,0.029548880359279578,0.08237525807770103,0.0,0.07871413549646988,0.2192750917401661,0.1177720142339172,0.0,0.0,0.06891510547436641,0.0,0.0,0.0,3.0
732,0485,ג'וליס,0.0,0.0,0.0768835742058543,0.0,0.11807120324470483,0.10120388849546127,0.17011513167121373,0.0,0.0,0.0,0.0,0.0,0.0,3.0
733,0485,ג'וליס,0.025391656611764478,0.009849626786426527,0.04393347097477389,0.0,0.0,0.10120388849546127,0.17011513167121373,0.061799609433678834,0.03959741625356767,0.06891510547436641,0.0,0.0,0.0,3.0
734,0485,ג'וליס,0.025391656611764478,0.039398507145706106,0.027458419359233675,0.0,0.03935706774823494,0.20240777699092255,0.14394357295256546,0.0,0.0,0.0,0.0,0.0,0.0,3.0
735,0487,ג'יש,0.0,0.0,0.12750143781982273,0.0,0.0,0.03560105081982064,0.1380977063966721,0.13043753963221305,0.08357641090678503,0.0,0.2537177572769857,0.0,0.0,3.0
736,0487,ג'יש,0.0,0.08315658277392693,0.19704767663063513,0.0,0.0,0.24920735573874445,0.1933367889553409,0.0,0.16715282181357005,0.0,0.0,0.0,0.0,3.0
737,0487,ג'יש,0.0,0.0,0.15068351742342687,0.0,0.0,0.07120210163964127,0.20714655959500813,0.0,0.16715282181357005,0.0,0.0,0.0,0.0,3.0
738,0487,ג'יש,0.0,0.08315658277392693,0.1043193582162186,0.0,0.16613823715916298,0.10680315245946191,0.1657172476760065,0.0,0.08357641090678503,0.0,0.5074355145539714,0.0,0.0,3.0
739,0487,ג'יש,0.0,0.10394572846740867,0.11591039801802068,0.0,0.08306911857958149,0.07120210163964127,0.22095633023467534,0.6521876981610654,0.16715282181357005,0.0,0.0,0.0,0.0,3.0
740,0487,ג'יש,0.0,0.020789145693481732,0.11591039801802068,0.0,0.08306911857958149,0.0,0.15190747703633928,0.0,0.0,0.0,0.0,0.042668650309740985,0.0,3.0
741,0487,ג'יש,0.0,0.0623674370804452,0.11591039801802068,0.0,0.0,0.14240420327928255,0.22095633023467534,0.0,0.16715282181357005,0.0,0.0,0.0,0.0,3.0
742,0487,ג'יש,0.0,0.0,0.1043193582162186,0.0,0.08306911857958149,0.21360630491892382,0.11047816511733767,0.2608750792644261,0.0,0.0,0.0,0.0,0.0,3.0
743,0487,ג'יש,0.0,0.08315658277392693,0.046364159207208266,0.0,0.0,0.07120210163964127,0.055239082558668835,0.0,0.2507292327203551,0.0,0.0,0.0,0.0,3.0
744,0487,ג'יש,0.05359297972876225,0.0,0.1043193582162186,0.0,0.08306911857958149,0.10680315245946191,0.09666839447767045,0.0,0.16715282181357005,0.0,0.0,0.0,0.0,3.0
745,0487,ג'יש,0.0,0.0,0.023182079603604133,0.0,0.0,0.10680315245946191,0.04142931191900163,0.0,0.0,0.0,0.0,0.0,0.0,3.0
746,0487,ג'יש,0.05359297972876225,0.020789145693481732,0.046364159207208266,0.0,0.0,0.03560105081982064,0.055239082558668835,0.0,0.16715282181357005,0.0,0.0,0.0,0.0,3.0
747,0487,ג'יש,0.0,0.020789145693481732,0.08113727861261447,0.24182799308689867,0.0,0.0,0.11047816511733767,0.0,0.08357641090678503,0.0,0.0,0.0,0.0,3.0
748,0487,ג'יש,0.0,0.0,0.12750143781982273,0.0,0.08306911857958149,0.03560105081982064,0.09666839447767045,0.0,0.16715282181357005,0.0,0.0,0.0,0.0,3.0
749,0487,ג'יש,0.0,0.08315658277392693,0.05795519900901034,0.0,0.0,0.0,0.04142931191900163,0.0,0.0,0.0,0.0,0.0,0.0,3.0
